property_id,download_date,council_name,purchase_price,address,post_code,property_type,strata_lot_number,property_name,area,area_type,contract_date,settlement_date,zoning,nature_of_property,primary_purpose,legal_description
4359380,2024-02-05,SUTHERLAND,645000,"301/3 PENPRASE LANE, MIRANDA",2228,unit,1.0,,91.0,M,2023-12-07,2024-01-31,,R,RESIDENCE,1/SP102714
559616,2024-02-05,SNOWY VALLEYS,415000,"43 SYDNEY ST, TUMUT",2720,house,,,676.6,M,2023-12-05,2024-02-01,R2,R,RESIDENCE,3/28086
556953,2024-02-05,SNOWY VALLEYS,250000,"18 GROVES ST, TALBINGO",2720,house,,,696.8,M,2024-01-10,2024-01-31,RU5,R,RESIDENCE,39/244278
3189195,2024-02-05,SNOWY VALLEYS,185000,"122 SIMPSON ST, TUMUT",2720,house,,,1438.0,M,2024-01-23,2024-01-31,R2,R,RESIDENCE,30/1081994
814451,2024-02-05,CUMBERLAND,1385000,"50 CHAMBERLAIN RD, GUILDFORD",2161,house,,,929.03,M,2023-11-08,2024-01-31,R2,R,RESIDENCE,44/6/4047
828995,2024-02-05,CUMBERLAND,340000,"5/26 HUTCHINSON ST, GRANVILLE",2142,unit,5.0,,,,2023-12-21,2024-02-01,,R,RESIDENCE,5/SP35592
844644,2024-02-05,CUMBERLAND,999500,"29 RAWSON RD, GUILDFORD",2161,house,,,705.07,M,2023-12-15,2024-01-29,R2,R,RESIDENCE,3/11886
850385,2024-02-05,CUMBERLAND,851000,"10 THE AVENUE, GRANVILLE",2142,house,,,349.0,M,2023-12-19,2024-01-30,R2,R,RESIDENCE,1/199126
2432329,2024-02-05,CUMBERLAND,7040000,"36 AMAX AVE, GIRRAWEEN",2145,house,,,2379.0,M,2023-10-31,2024-01-29,E4,3,WAREHOUSE,21/244497
2440613,2024-02-05,CUMBERLAND,500000,"5 EDNA AVE, MERRYLANDS WEST",2160,house,,,650.29,M,2024-01-17,2024-01-25,R2,R,RESIDENCE,6/26454
2435458,2024-02-05,CUMBERLAND,1510000,"78 BRIDGE RD, WESTMEAD",2145,house,,,777.8,M,2023-11-27,2024-01-31,R2,R,RESIDENCE,105/7383
2440866,2024-02-05,CUMBERLAND,1436000,"24 ELSINORE ST, MERRYLANDS",2160,house,,,695.6,M,2023-12-16,2024-01-29,R3,R,RESIDENCE,3/334774
2438629,2024-02-05,CUMBERLAND,1030000,"15 CRYSTAL ST, GREYSTANES",2145,house,,,556.4,M,2023-12-02,2024-01-31,R2,R,RESIDENCE,70/238141
2438688,2024-02-05,CUMBERLAND,1070000,"31 CUMBERLAND RD, GREYSTANES",2145,house,,,557.3,M,2023-11-24,2024-02-01,R2,R,RESIDENCE,11/566545
2444615,2024-02-05,CUMBERLAND,1850000,"35 HACKNEY ST, GREYSTANES",2145,house,,,658.6,M,2023-11-17,2024-01-30,R2,R,RESIDENCE,1/777920
2434571,2024-02-05,CUMBERLAND,600000,"23 BOGAN ST, GREYSTANES",2145,house,,,556.4,M,2024-01-17,2024-02-01,R2,R,RESIDENCE,13/240929
2440279,2024-02-05,CUMBERLAND,436000,"13/221 DUNMORE ST, PENDLE HILL",2145,unit,13.0,,,,2023-11-24,2024-01-31,,R,RESIDENCE,13/SP52814
2445673,2024-02-05,CUMBERLAND,1420000,"8 HENSON ST, MERRYLANDS",2160,house,,,722.38,M,2023-12-16,2024-01-29,R2,R,RESIDENCE,144/628
2445946,2024-02-05,CUMBERLAND,1050000,"71 HILLTOP RD, MERRYLANDS",2160,house,,,550.1,M,2023-11-25,2024-01-29,R2,R,RESIDENCE,6/24988
2461689,2024-02-05,CUMBERLAND,1000000,"6 WALLABA PL, GREYSTANES",2145,house,,,588.0,M,2023-12-18,2024-01-29,R2,R,RESIDENCE,24/236647
2456983,2024-02-05,CUMBERLAND,1330000,"103 RINGROSE AVE, GREYSTANES",2145,house,,,556.4,M,2023-12-04,2024-01-29,R2,R,RESIDENCE,4/204370
2457129,2024-02-05,CUMBERLAND,1340000,"87 ROBERTA ST, GREYSTANES",2145,house,,,556.4,M,2023-12-05,2024-01-29,R2,R,RESIDENCE,46/239566
2462525,2024-02-05,CUMBERLAND,795000,"448 GREAT WESTERN HWY, PENDLE HILL",2145,house,,,556.4,M,2023-11-14,2024-02-01,R2,R,RESIDENCE,18/216135
2457369,2024-02-05,CUMBERLAND,1001000,"4 ROSEBERRY ST, MERRYLANDS",2160,house,,,550.1,M,2023-12-02,2024-01-29,R2,R,RESIDENCE,21/13232
2452494,2024-02-05,CUMBERLAND,1340000,"56 MONTEREY ST, SOUTH WENTWORTHVILLE",2145,house,,,885.2,M,2023-12-11,2024-02-01,R2,R,RESIDENCE,8/242320
2454981,2024-02-05,CUMBERLAND,1100000,"72 PATON ST, MERRYLANDS WEST",2160,house,,,556.4,M,2023-12-09,2024-01-31,R2,R,RESIDENCE,1/214506
2447534,2024-02-05,CUMBERLAND,1303000,"28 KIAMA ST, GREYSTANES",2145,house,,,556.4,M,2023-12-17,2024-01-29,R2,R,RESIDENCE,25/238340
2448049,2024-02-05,CUMBERLAND,420000,"13/28 LANE ST, WENTWORTHVILLE",2145,unit,13.0,,,,2023-12-21,2024-02-01,,R,RESIDENCE,13/SP30635
2448107,2024-02-05,CUMBERLAND,402000,"19/25 LANE ST, WENTWORTHVILLE",2145,unit,19.0,,,,2023-12-21,2024-02-01,,R,RESIDENCE,19/SP54549
2993075,2024-02-05,CUMBERLAND,545000,"144/81 CHURCH ST, LIDCOMBE",2141,unit,144.0,FONTENAY,,,2023-12-18,2024-01-29,,R,RESIDENCE,144/SP70011
3406757,2024-02-05,CUMBERLAND,1070000,"9 A BERKELEY ST, SOUTH WENTWORTHVILLE",2145,house,,,346.8,M,2023-12-21,2024-02-01,R2,R,RESIDENCE,3021/1130151
3429364,2024-02-05,CUMBERLAND,1500000,"19 MAGNOLIA AVE, LIDCOMBE",2141,house,,,209.9,M,2023-12-14,2024-02-01,R3,R,RESIDENCE,3/270606
3512995,2024-02-05,CUMBERLAND,1065000,"3/30 LIVINGSTONE RD, LIDCOMBE",2141,unit,2.0,,,,2023-12-15,2024-01-31,,R,RESIDENCE,2/SP83650
4220282,2024-02-05,CUMBERLAND,635000,"207/18 LOUIS ST, GRANVILLE",2142,unit,24.0,,161.0,M,2023-11-24,2024-01-30,,R,RESIDENCE,24/SP92896
848708,2024-02-05,CUMBERLAND,1100000,"25 STAFFORD ST, SOUTH GRANVILLE",2142,house,,,553.97,M,2023-09-21,2024-01-31,R2,R,RESIDENCE,55/14156
833482,2024-02-05,CUMBERLAND,1602000,"20 LOCKSLEY AVE, MERRYLANDS",2160,house,,,603.81,M,2023-12-02,2024-01-29,R2,R,RESIDENCE,124/9814
856923,2024-02-05,CUMBERLAND,980000,"135 WOODVILLE RD, MERRYLANDS",2160,house,,,594.51,M,2023-12-11,2024-01-30,R2,R,RESIDENCE,3/B/10044
1320061,2024-02-05,CUMBERLAND,515000,"6/12 MARY ST, LIDCOMBE",2141,unit,6.0,,,,2023-12-18,2024-01-29,,R,RESIDENCE,6/SP8440
1320770,2024-02-05,CUMBERLAND,1650000,"53 NEW ST, AUBURN",2144,house,,,732.01,M,2023-12-16,2024-01-29,R2,R,RESIDENCE,26/4159
1317445,2024-02-05,CUMBERLAND,890000,"1/61 JOHN ST, LIDCOMBE",2141,unit,1.0,,,,2023-12-02,2024-01-29,,R,RESIDENCE,1/SP20731
1309894,2024-02-05,CUMBERLAND,2990000,"15 BERITH ST, AUBURN",2144,house,,,1859.1,M,2023-02-25,2024-01-24,R2,R,RESIDENCE,"90, 91/8003 1/1135947"
1315970,2024-02-05,CUMBERLAND,770000,"1/95 GRAHAM ST, BERALA",2141,unit,1.0,,,,2024-01-17,2024-01-30,,R,RESIDENCE,1/SP40179
1313863,2024-02-05,CUMBERLAND,557000,"10/9 DOODSON AVE, LIDCOMBE",2141,unit,10.0,,,,2023-12-19,2024-01-30,,R,RESIDENCE,10/SP19214
1324686,2024-02-05,CUMBERLAND,947500,"101 SHEFFIELD ST, AUBURN",2144,house,,,408.74,M,2024-01-23,2024-01-29,R2,R,RESIDENCE,B/368170
1322340,2024-02-05,CUMBERLAND,1265000,"181 PARK RD, AUBURN",2144,house,,,459.75,M,2023-12-18,2024-01-30,R2,R,RESIDENCE,34/8003
1322497,2024-02-05,CUMBERLAND,70000,"405 PARK RD, REGENTS PARK",2143,house,,,240.3,M,2023-07-31,2024-01-29,E4,R,RESIDENCE,2/511986
1326297,2024-02-05,CUMBERLAND,390000,"1/27 THE CRESCENT, BERALA",2141,unit,1.0,,,,2023-12-07,2024-02-01,,R,RESIDENCE,1/SP7969
1326537,2024-02-05,CUMBERLAND,1732500,"6 THIRD AVE, BERALA",2141,house,,,328.8,M,2023-12-09,2024-01-29,R2,R,RESIDENCE,64/4/2057
1327056,2024-02-05,CUMBERLAND,1250000,"40 WATER ST, LIDCOMBE",2141,house,,,373.1,M,2023-12-05,2024-01-29,R3,R,RESIDENCE,C/322726
1327227,2024-02-05,CUMBERLAND,1001000,"8 WELLINGTON RD, AUBURN",2144,house,,,379.4,M,2023-10-31,2024-01-29,R2,R,RESIDENCE,B/406406
3052507,2024-02-05,CUMBERLAND,1388000,"11 PUGH AVE, PEMULWUY",2145,house,,,350.0,M,2023-07-29,2024-02-01,R3,R,RESIDENCE,80/1061621
3551510,2024-02-05,CUMBERLAND,1255000,"18 GREVILLEA CRES, LIDCOMBE",2141,house,,,213.8,M,2023-11-15,2024-02-01,R3,R,RESIDENCE,11/270646
3540290,2024-02-05,CUMBERLAND,710000,"43/100 KENYONS RD, MERRYLANDS WEST",2160,unit,10.0,,,,2023-12-18,2024-01-29,,R,RESIDENCE,10/SP84349
4020997,2024-02-05,CUMBERLAND,530000,"23/2 FRASER ST, WESTMEAD",2145,unit,23.0,,101.0,M,2023-12-21,2024-02-01,,R,RESIDENCE,23/SP95337
4048061,2024-02-05,CUMBERLAND,516610,"20/42 TOONGABBIE RD, TOONGABBIE",2146,unit,20.0,,,,2023-12-16,2024-01-29,,R,RESIDENCE,20/SP92325
4076157,2024-02-05,CUMBERLAND,540000,"13/2 OCTAVIA ST, TOONGABBIE",2146,unit,13.0,,104.0,M,2023-12-21,2024-01-29,,R,RESIDENCE,13/SP96255
4031749,2024-02-05,CUMBERLAND,1297000,"24 RIDGE ST, MERRYLANDS",2160,house,,,325.4,M,2023-12-21,2024-01-31,R3,R,RESIDENCE,1/1205606
4501567,2024-02-05,CUMBERLAND,837000,"1205/14 CHURCH ST, LIDCOMBE",2141,unit,100.0,,120.0,M,2023-12-01,2024-01-31,,R,RESIDENCE,100/SP106562
4529051,2024-02-05,CUMBERLAND,3500000,"34 SMYTHE ST, MERRYLANDS",2160,house,,,891.6,M,2023-07-25,2024-01-10,,R,RESIDENCE,"1, 2/410945"
4523959,2024-02-05,CUMBERLAND,1220000,"9 A GRASSMERE ST, GUILDFORD",2161,house,,,290.3,M,2023-12-22,2024-02-01,R2,R,RESIDENCE,22/1264975
3118918,2024-02-05,CUMBERLAND,485000,"8/176 SOUTH PDE, AUBURN",2144,unit,8.0,,,,2023-11-15,2024-01-29,,R,RESIDENCE,8/SP73464
3194762,2024-02-05,CUMBERLAND,750000,"2310/62 QUEEN ST, AUBURN",2144,unit,83.0,,,,2023-12-16,2024-01-29,,R,RESIDENCE,83/SP74667
3711371,2024-02-05,CUMBERLAND,786000,"3/109 TOONGABBIE RD, TOONGABBIE",2146,unit,3.0,,,,2023-12-17,2024-01-29,,R,RESIDENCE,3/SP87664
3703598,2024-02-05,CUMBERLAND,455000,"14/462 GUILDFORD RD, GUILDFORD",2161,unit,14.0,,,,2023-12-18,2024-01-29,,R,RESIDENCE,14/SP88298
2856768,2024-02-05,CUMBERLAND,464000,"8/2 GOODALL ST, PENDLE HILL",2145,unit,8.0,,,,2023-12-16,2024-01-29,,R,RESIDENCE,8/SP63779
2856958,2024-02-05,CUMBERLAND,490000,"24/30 MEMORIAL AVE, MERRYLANDS",2160,unit,24.0,,,,2023-12-18,2024-01-29,,R,RESIDENCE,24/SP64473
3367819,2024-02-05,CUMBERLAND,890000,"59 A DAWN ST, GREYSTANES",2145,house,,,263.1,M,2023-10-24,2024-01-31,R2,R,RESIDENCE,2/1122177
4478809,2024-02-05,CUMBERLAND,548000,"708/28 A NORTHUMBERLAND RD, AUBURN",2144,unit,62.0,,76.0,M,2023-12-01,2024-02-01,,R,RESIDENCE,62/SP105622
4470657,2024-02-05,CUMBERLAND,1325000,"11 THOMAS ST, MERRYLANDS",2160,house,,,345.5,M,2023-11-25,2024-02-01,R2,R,RESIDENCE,2/1291422
3811277,2024-02-05,CUMBERLAND,640000,"1/81 MERRYLANDS RD, MERRYLANDS",2160,unit,6.0,,,,2023-12-19,2024-01-30,,R,RESIDENCE,6/SP90659
3975185,2024-02-05,CUMBERLAND,620000,"4/61 IRRIGATION RD, SOUTH WENTWORTHVILLE",2145,unit,4.0,,,,2023-11-15,2024-01-31,,R,RESIDENCE,4/SP88076
3950672,2024-02-05,CUMBERLAND,455000,"7/284 RAILWAY TCE, GUILDFORD",2161,unit,7.0,,111.0,M,2023-12-18,2024-01-29,,R,RESIDENCE,7/SP90826
3961188,2024-02-05,CUMBERLAND,515000,"102/11 ROBILLIARD ST, MAYS HILL",2145,unit,10.0,,101.0,M,2023-12-08,2024-01-30,,R,RESIDENCE,10/SP94081
3913452,2024-02-05,CUMBERLAND,470000,"1/29 CROSS ST, GUILDFORD",2161,unit,1.0,,104.0,M,2023-12-21,2024-02-01,,R,RESIDENCE,1/SP93080
4340996,2024-02-05,CUMBERLAND,1150000,"27 A ORAMZI RD, GIRRAWEEN",2145,house,,,313.3,M,2023-11-24,2024-01-29,R2,R,RESIDENCE,1/1237792
425529,2024-02-05,YASS VALLEY,1055000,"323 FAIRY HOLE RD, YASS",2582,house,,,2.134,H,2023-11-02,2024-01-31,R5,R,RESIDENCE,6/285272
426402,2024-02-05,YASS VALLEY,1630000,"3 LINCOLN AVE, MURRUMBATEMAN",2582,house,,,9070.0,M,2023-08-11,2024-01-31,R5,R,RESIDENCE,50/285319
428978,2024-02-05,YASS VALLEY,805900,"76 O'BRIEN ST, YASS",2582,house,,,2023.0,M,2023-12-19,2024-01-30,R1,R,RESIDENCE,4/32/759136
427110,2024-02-05,YASS VALLEY,1450000,"1226 DICKS CREEK RD, YASS RIVER",2582,house,,,45.66,H,2023-12-14,2024-02-01,RU1,3,FARM,3/576089
4502121,2024-02-05,YASS VALLEY,905960,"9 INDUSTRIAL CL, YASS",2582,house,,,9720.0,M,2023-09-04,2024-01-29,E4,V,VACANT LAND,16/1278625
3314056,2024-02-05,YASS VALLEY,700000,"8 B DISCOVERY DR, YASS",2582,house,,,641.0,M,2023-08-24,2024-01-31,R1,R,RESIDENCE,2/1110677
3888597,2024-02-05,YASS VALLEY,1225000,"1 NORTH ST, MURRUMBATEMAN",2582,house,,,832.0,M,2024-01-15,2024-02-01,RU5,R,RESIDENCE,16/1212099
422972,2024-02-05,UPPER LACHLAN,180000,"55 NORTHCOTT ST, CROOKWELL",2583,house,,,1081.0,M,2024-01-24,2024-01-31,R2,R,RESIDENCE,8/8/2383
2967483,2024-02-05,UPPER LACHLAN,750000,"161 STRATHAIRD LANE, MYRTLEVILLE",2580,house,,,10.02,H,2023-12-20,2024-01-31,RU1,R,RESIDENCE,21/1049294
4095017,2024-02-05,UPPER LACHLAN,645000,"1518 BANNABY RD, BANNABY",2580,house,,,98.699,H,2023-12-14,2024-01-29,RU2,3,FARM,"112, 134, 162, 163/750001 31, 32/1186219"
4519670,2024-02-05,UPPER LACHLAN,260000,"27 NICHOLSON CCT, CROOKWELL",2583,house,,,1051.0,M,2023-12-21,2024-02-01,R2,V,VACANT LAND,323/1301003
4387477,2024-02-05,UPPER LACHLAN,1250000,"968 LEVELS RD, GOLSPIE",2580,house,,,124.55,H,2023-11-24,2024-01-18,RU2,3,FARM,"85, 88, 105, 133/753044 Enclosure Permit 27705"
4346583,2024-02-05,UPPER LACHLAN,280000,"34 GRAHAM CRES, CROOKWELL",2583,house,,,1011.0,M,2023-12-20,2024-01-31,R2,V,VACANT LAND,44/1270792
2990511,2024-02-05,COFFS HARBOUR,1215000,"161 SHEPHARDS LANE, COFFS HARBOUR",2450,house,,,1534.0,M,2024-01-12,2024-01-25,R2,R,RESIDENCE,9/1049259
3426899,2024-02-05,COFFS HARBOUR,600000,"5 KOEL PL, BOAMBEE EAST",2452,house,,,804.0,M,2023-12-20,2024-01-31,R2,R,RESIDENCE,2521/1134125
1696070,2024-02-05,COFFS HARBOUR,415000,"3/21 WIRRABILLA DR, TOORMINA",2452,unit,3.0,,,,2024-01-12,2024-01-29,,R,RESIDENCE,3/SP8783
1699151,2024-02-05,COFFS HARBOUR,690000,"1/54 BRODIE DR, COFFS HARBOUR",2450,unit,1.0,,,,2023-11-22,2024-01-31,,R,RESIDENCE,1/SP32748
1696864,2024-02-05,COFFS HARBOUR,740000,"11/1 GANNET PL, KORORA",2450,unit,11.0,,,,2023-09-21,2024-01-31,,R,RESIDENCE,11/SP36059
1691629,2024-02-05,COFFS HARBOUR,2375000,"43 FOURTH AVE, SAWTELL",2452,house,,,569.1,M,2023-12-22,2024-01-31,R3,R,RESIDENCE,2/209537
1702605,2024-02-05,COFFS HARBOUR,925000,"78 JAMES SMALL DR, KORORA",2450,house,,,783.8,M,2023-12-15,2024-01-30,R2,R,RESIDENCE,1/883025
1700436,2024-02-05,COFFS HARBOUR,565000,"11 DUNN PL, COFFS HARBOUR",2450,house,,,756.1,M,2023-12-18,2024-01-29,R2,R,RESIDENCE,321/808280
1690542,2024-02-05,COFFS HARBOUR,1100000,"7 CRAFT CL, TOORMINA",2452,house,,MINI MIX,2100.0,M,2023-11-06,2024-01-31,E4,3,COMMERCIAL,4/735083
1714605,2024-02-05,COFFS HARBOUR,655000,"2 STRAWBERRY CL, WOOLGOOLGA",2456,house,,,801.8,M,2023-12-15,2024-02-01,R2,R,RESIDENCE,28/828172
1707347,2024-02-05,COFFS HARBOUR,875000,"7 TREE FERN CL, COFFS HARBOUR",2450,house,,,979.1,M,2023-12-18,2024-01-30,R2,R,RESIDENCE,206/876653
1709750,2024-02-05,COFFS HARBOUR,955000,"67 LAKE RUSSELL DR, EMERALD BEACH",2456,house,,,6000.0,M,2023-12-14,2024-01-30,R5,R,RESIDENCE,3/803663
1704764,2024-02-05,COFFS HARBOUR,799000,"38 NORFOLK CRES, COFFS HARBOUR",2450,house,,,792.0,M,2023-11-22,2024-01-30,R2,R,RESIDENCE,27/252690
1715173,2024-02-05,COFFS HARBOUR,640000,"38 DIAMOND HEAD DR, SANDY BEACH",2456,house,,,803.0,M,2024-01-17,2024-01-31,R2,R,RESIDENCE,232/227257
1710283,2024-02-05,COFFS HARBOUR,927000,"27 FIDDAMAN RD, EMERALD BEACH",2456,house,,,575.4,M,2023-12-14,2024-01-30,R2,R,RESIDENCE,13/218540
1706343,2024-02-05,COFFS HARBOUR,530000,"2/1 A REDWOOD ST, COFFS HARBOUR",2450,unit,2.0,,,,2023-12-22,2024-01-29,,R,RESIDENCE,2/SP21555
1709172,2024-02-05,COFFS HARBOUR,995000,"11 COLONIAL CT, MOONEE BEACH",2450,house,,,6616.0,M,2023-12-15,2024-01-31,R5,R,RESIDENCE,100/839844
1711747,2024-02-05,COFFS HARBOUR,1089200,"6/10 DAINTREE DR, KORORA",2450,unit,6.0,,,,2023-12-08,2024-01-30,,R,RESIDENCE,6/SP63419
3072006,2024-02-05,COFFS HARBOUR,500000,"17 MIRROOLA CRES, TOORMINA",2452,house,,,789.7,M,2024-01-23,2024-01-31,R2,R,RESIDENCE,2/1063794
3112347,2024-02-05,COFFS HARBOUR,1160000,"9 QUAY CRES, SAFETY BEACH",2456,house,,,794.8,M,2023-10-25,2024-01-30,R2,R,RESIDENCE,42/1064961
3571210,2024-02-05,COFFS HARBOUR,840000,"74 MATTHEWS PDE, CORINDI BEACH",2456,house,,,704.4,M,2023-12-11,2024-02-01,R2,R,RESIDENCE,403/1162805
4527086,2024-02-05,COFFS HARBOUR,40500,"270 SHEPHARDS LANE, COFFS HARBOUR",2450,house,,,4.452,H,2023-03-17,2023-12-19,,R,RESIDENCE,68/1300353
4528604,2024-02-05,COFFS HARBOUR,825000,"1199 C BUCCA RD, BUCCA",2450,house,,,10.46,H,2023-12-20,2024-01-15,,V,VACANT LAND,2/1294652
1838287,2024-02-05,COFFS HARBOUR,950000,"126 PACIFIC ST, CORINDI BEACH",2456,house,,,756.0,M,2023-11-27,2024-02-01,R2,R,RESIDENCE,208/258771
1838653,2024-02-05,COFFS HARBOUR,1900000,"213 RANGE RD, HALFWAY CREEK",2460,house,,,60.6,H,2022-10-10,2024-01-31,RU2,3,FARM,12/751368
3139789,2024-02-05,COFFS HARBOUR,845000,"6/31 SANDY BEACH RD, KORORA",2450,unit,6.0,,224.0,M,2024-01-10,2024-01-30,,R,RESIDENCE,6/SP74019
3358088,2024-02-05,COFFS HARBOUR,1440000,"47 ISLAND RD, SAPPHIRE BEACH",2450,house,,,681.7,M,2023-12-01,2024-01-29,R2,R,RESIDENCE,108/1118502
3582015,2024-02-05,KIAMA,693000,"12/10 KING ST, KIAMA",2533,unit,12.0,,155.0,M,2023-12-15,2024-01-30,,R,RESIDENCE,12/SP84446
4087571,2024-02-05,KIAMA,1250000,"1/30 BARNEY ST, KIAMA",2533,unit,1.0,,246.0,M,2023-11-29,2024-01-29,,R,RESIDENCE,1/SP93881
1023978,2024-02-05,KIAMA,3350000,"46 CHARLES AVE, MINNAMURRA",2533,house,,,556.4,M,2023-11-17,2024-01-30,R2,R,RESIDENCE,29/29245
1029678,2024-02-05,KIAMA,1200000,"4/75 SHOALHAVEN ST, KIAMA",2533,unit,4.0,,,,2023-12-21,2024-02-01,,R,RESIDENCE,4/SP60065
1022335,2024-02-05,KIAMA,2000000,"89 ATTUNGA AVE, KIAMA HEIGHTS",2533,house,,,594.4,M,2023-12-16,2024-01-29,R2,R,RESIDENCE,71/30126
1030268,2024-02-05,KIAMA,1235000,"152 A TERRALONG ST, KIAMA",2533,house,,,316.0,M,2023-11-23,2024-01-29,R3,R,RESIDENCE,102/857644
1022462,2024-02-05,KIAMA,2260000,"27 BARNEY ST, KIAMA",2533,house,,,738.85,M,2024-01-30,2024-02-01,R3,R,RESIDENCE,1/150703 A/151084
1022477,2024-02-05,KIAMA,2500000,"61 BARNEY ST, KIAMA",2533,house,,,531.1,M,2023-12-18,2024-02-01,R2,R,RESIDENCE,B/417197
1027866,2024-02-05,KIAMA,880000,"4/29 MINNAMURRA ST, KIAMA",2533,unit,4.0,,,,2023-10-26,2024-01-29,,R,RESIDENCE,4/SP15222
1022721,2024-02-05,KIAMA,1655000,"1 BELE PL, KIAMA",2533,house,,,902.0,M,2023-12-20,2024-01-29,R5,R,RESIDENCE,1/816103
1028543,2024-02-05,KIAMA,3400000,"20 PACIFIC AVE, WERRI BEACH",2534,house,,,790.4,M,2023-11-01,2024-01-31,R2,R,RESIDENCE,20/14188
1023519,2024-02-05,KIAMA,1100000,"17 CAMBEWARRA PL, GERRINGONG",2534,house,,,650.0,M,2023-12-19,2024-01-30,R2,R,RESIDENCE,114/865465
3652149,2024-02-05,KIAMA,865000,"1/154 FERN ST, GERRINGONG",2534,unit,1.0,,,,2023-11-27,2024-01-31,,R,RESIDENCE,1/SP85087
3757632,2024-02-05,KIAMA,805000,"12/41 BANKSIA DR, KIAMA",2533,unit,12.0,,,,2023-11-23,2024-01-29,,R,RESIDENCE,12/SP88152
3694099,2024-02-05,KIAMA,1100000,"3/25 OLD SADDLEBACK RD, KIAMA",2533,unit,,,281.5,M,2023-12-01,2024-01-31,R2,R,RESIDENCE,13/1183776
1659151,2024-02-05,BELLINGEN,502000,"5 ACACIA ST, DORRIGO",2453,house,,,1037.0,M,2023-12-20,2024-01-31,R1,R,RESIDENCE,20/7/758357
1659954,2024-02-05,BELLINGEN,1940000,"5277 WATERFALL WAY, FERNBROOK",2453,house,,,29.8,H,2023-11-24,2024-01-30,RU1,3,FARM,2/846137
1661479,2024-02-05,BELLINGEN,900000,"3978 GIINAGAY WAY, URUNGA",2455,house,,,6136.0,M,2023-12-21,2024-02-01,R1,R,RESIDENCE,4/604508
4509184,2024-02-05,BELLINGEN,195000,"10 GUM ST, DORRIGO",2453,house,,,706.6,M,2023-06-10,2024-01-31,R1,V,VACANT LAND,24/1297565
4528891,2024-02-05,TENTERFIELD,325000," MOLE RIVER RD, MOLE RIVER",2372,house,,,91.05,H,2023-12-11,2024-01-23,,V,VACANT LAND,39/751515
4373871,2024-02-05,TENTERFIELD,305000,"11 WHITE ROCK MINE RD, DRAKE",2469,house,,,552.0,H,2023-12-11,2024-01-11,RU1,3,FARM,11/752399
1983554,2024-02-05,RANDWICK,1085000,"10/18 BRADLEY ST, RANDWICK",2031,unit,10.0,,69.7,M,2023-12-18,2024-01-29,,R,RESIDENCE,10/SP2570
1994263,2024-02-05,RANDWICK,800000,"8/11 HAVELOCK AVE, COOGEE",2034,unit,20.0,,46.0,M,2023-12-21,2024-02-01,,R,RESIDENCE,20/SP10533
1986469,2024-02-05,RANDWICK,3660000,"26 BURNIE ST, CLOVELLY",2031,house,,,284.5,M,2023-11-03,2024-01-30,R3,R,RESIDENCE,1/168315
1989053,2024-02-05,RANDWICK,9800000,"40 CLIFFBROOK PDE, CLOVELLY",2031,house,,,606.3,M,2023-09-11,2024-01-31,R2,R,RESIDENCE,"1/10122 1, 2/129456"
1989207,2024-02-05,RANDWICK,10400000,"10 CLOSE ST, SOUTH COOGEE",2034,house,,,657.6,M,2023-10-24,2024-02-01,R2,R,RESIDENCE,11/6772
1994415,2024-02-05,RANDWICK,1275000,"3/88 DUNCAN ST, MAROUBRA",2035,unit,3.0,,97.0,M,2023-11-09,2024-01-29,,R,RESIDENCE,3/SP9714
2010748,2024-02-05,RANDWICK,2240000,"43 NAGLE AVE, MAROUBRA",2035,house,,,215.7,M,2024-01-10,2024-01-29,R2,R,RESIDENCE,2/570989
1999987,2024-02-05,RANDWICK,3085000,"10 HARGRAVES PL, MAROUBRA",2035,house,,,303.5,M,2023-11-20,2024-01-30,R3,R,RESIDENCE,313/231907
2005267,2024-02-05,RANDWICK,600000,"2/8 MALABAR RD, SOUTH COOGEE",2034,unit,2.0,,228.0,M,2023-12-15,2024-01-30,,3,COMMERCIAL,2/SP44077
2013534,2024-02-05,RANDWICK,880000,"3/29 PRINCE ST, RANDWICK",2031,unit,2.0,,70.0,M,2023-11-24,2024-01-31,,R,RESIDENCE,2/SP10159
2018986,2024-02-05,RANDWICK,3200000,"59 WASSELL ST, CHIFLEY",2036,house,,,645.0,M,2023-11-20,2024-01-31,R2,R,RESIDENCE,4834/752015
2008692,2024-02-05,RANDWICK,3999999,"30 MIDDLE ST, KINGSFORD",2032,house,,,404.7,M,2023-09-14,2024-01-29,R3,R,RESIDENCE,1/981557
2003437,2024-02-05,RANDWICK,3300000,"50 KNOWLES AVE, MATRAVILLE",2036,house,,,670.3,M,2023-11-15,2024-01-29,R2,R,RESIDENCE,1/29267
2008889,2024-02-05,RANDWICK,4760000,"37 MILROY AVE, KENSINGTON",2033,house,,,676.6,M,2023-10-27,2024-01-30,R2,R,RESIDENCE,74/9/5081
2014321,2024-02-05,RANDWICK,985000,"21/232 RAINBOW ST, COOGEE",2034,unit,21.0,,79.9,M,2023-12-01,2024-01-30,,R,RESIDENCE,21/SP5189
2017119,2024-02-05,RANDWICK,980000,"3/7 SULLY ST, RANDWICK",2031,unit,3.0,,56.0,M,2024-01-06,2024-01-30,,R,RESIDENCE,3/SP44267
2006180,2024-02-05,RANDWICK,980000,"278/116 MAROUBRA RD, MAROUBRA",2035,unit,278.0,,,,2023-12-15,2024-01-31,,R,RESIDENCE,278/SP53847
